(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(846.5385866289666, 2416.26645155774)
(846.5385866289666, 2416.26645155774)
(846.5385866289666, 2416.26645155774)
(846.5385866289666, 2416.26645155774)
(846.5385866289666, 2416.26645155774)
(846.5385866289666, 2416.26645155774)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(841.0432336317749, 2405.069122739047)
(841.0432336317749, 2405.069122739047)
(841.0432336317749, 2405.069122739047)
(841.0432336317749, 2405.069122739047)
(841.0432336317749, 2405.069122739047)
(841.0432336317749, 2405.069122739047)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(795.3945800805564, 2394.5384465384486)
(795.3945800805564, 2394.5384465384486)
(795.3945800805564, 2394.5384465384486)
(795.3945800805564, 2394.5384465384486)
(795.3945800805564, 2394.5384465384486)
(795.3945800805564, 2394.5384465384486)
(795.3945800805564, 2394.5384465384486)
(797.3854483903668, 1899.4789424913574)
(797.3854483903668, 1899.4789424913574)
(797.3854483903668, 1899.4789424913574)
(797.3854483903668, 1899.4789424913574)
(797.3854483903668, 1899.4789424913574)
(797.3854483903668, 1899.4789424913574)
(797.3854483903668, 1899.4789424913574)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(785.2837426692082, 1966.9898091546743)
(768.7963773731893, 1949.903853649562)
(768.7963773731893, 1949.903853649562)
(768.7963773731893, 1949.903853649562)
(768.7963773731893, 1949.903853649562)
(768.7963773731893, 1949.903853649562)
(768.7963773731893, 1949.903853649562)
(768.7963773731893, 1949.903853649562)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(679.5679314389989, 2127.3501153555844)
(679.5679314389989, 2127.3501153555844)
(679.5679314389989, 2127.3501153555844)
(679.5679314389989, 2127.3501153555844)
(679.5679314389989, 2127.3501153555844)
(679.5679314389989, 2127.3501153555844)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(630.5143015749875, 1995.2714063991918)
(630.5143015749875, 1995.2714063991918)
(630.5143015749875, 1995.2714063991918)
(630.5143015749875, 1995.2714063991918)
(630.5143015749875, 1995.2714063991918)
(630.5143015749875, 1995.2714063991918)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(853.4208367079533, 2521.5725731385755)
(853.4208367079533, 2521.5725731385755)
(853.4208367079533, 2521.5725731385755)
(853.4208367079533, 2521.5725731385755)
(853.4208367079533, 2521.5725731385755)
(853.4208367079533, 2521.5725731385755)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(838.6055491527925, 2395.706680746535)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(837.7252556063797, 2395.532654560321)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(840.4955233857572, 2403.4949045578737)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(733.677337253886, 2136.4674801585247)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(767.6971862750743, 2225.360042950997)
(767.6971862750743, 2225.360042950997)
(767.6971862750743, 2225.360042950997)
(767.6971862750743, 2225.360042950997)
(767.6971862750743, 2225.360042950997)
(767.6971862750743, 2225.360042950997)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(828.462174454306, 2373.7407981458164)
(855.0412411524701, 2524.0084912506945)
(855.0412411524701, 2524.0084912506945)
(855.0412411524701, 2524.0084912506945)
(855.0412411524701, 2524.0084912506945)
(855.0412411524701, 2524.0084912506945)
(855.0412411524701, 2524.0084912506945)
(855.0412411524701, 2524.0084912506945)
(699.7611775878465, 2184.2744753323063)
(699.7611775878465, 2184.2744753323063)
(699.7611775878465, 2184.2744753323063)
(699.7611775878465, 2184.2744753323063)
(699.7611775878465, 2184.2744753323063)
(699.7611775878465, 2184.2744753323063)
(699.7611775878465, 2184.2744753323063)
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
None
(641.3514300131459, 1819.149417831729)
(641.3514300131459, 1819.149417831729)
(641.3514300131459, 1819.149417831729)
(641.3514300131459, 1819.149417831729)
(641.3514300131459, 1819.149417831729)
(641.3514300131459, 1819.149417831729)
(641.3514300131459, 1819.149417831729)
None
None
None
None
None
None
None
(752.5010214612724, 2254.0689010752244)
(752.5010214612724, 2254.0689010752244)
(752.5010214612724, 2254.0689010752244)
(752.5010214612724, 2254.0689010752244)
(752.5010214612724, 2254.0689010752244)
(752.5010214612724, 2254.0689010752244)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(736.4843316776728, 2147.175585555055)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(755.4458086500613, 2194.023584414124)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(850.8886756061363, 2431.110769407002)
(840.419350163931, 2488.0424750932953)
(840.419350163931, 2488.0424750932953)
(840.419350163931, 2488.0424750932953)
(840.419350163931, 2488.0424750932953)
(840.419350163931, 2488.0424750932953)
(840.419350163931, 2488.0424750932953)
(1627.9795017706601, 1313.2826367066898)
(1627.9795017706601, 1313.2826367066898)
(1627.9795017706601, 1313.2826367066898)
(1627.9795017706601, 1313.2826367066898)
(1627.9795017706601, 1313.2826367066898)
(1627.9795017706601, 1313.2826367066898)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(849.1600089522036, 2423.8437816010724)
(1132.942539818838, 2584.2140217700926)
(1132.942539818838, 2584.2140217700926)
(1132.942539818838, 2584.2140217700926)
(1132.942539818838, 2584.2140217700926)
(1132.942539818838, 2584.2140217700926)
(1132.942539818838, 2584.2140217700926)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(866.7139451239991, 2438.3988684413266)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(868.6209486506319, 2444.1757139933275)
(867.0769977821975, 2437.111864406043)
(867.0769977821975, 2437.111864406043)
(867.0769977821975, 2437.111864406043)
(867.0769977821975, 2437.111864406043)
(867.0769977821975, 2437.111864406043)
(867.0769977821975, 2437.111864406043)
(861.4624782205414, 2424.912758226663)
(861.4624782205414, 2424.912758226663)
(861.4624782205414, 2424.912758226663)
(861.4624782205414, 2424.912758226663)
(861.4624782205414, 2424.912758226663)
(861.4624782205414, 2424.912758226663)
(860.0239272321548, 2413.2136408697115)
(860.0239272321548, 2413.2136408697115)
(860.0239272321548, 2413.2136408697115)
(860.0239272321548, 2413.2136408697115)
(860.0239272321548, 2413.2136408697115)
(860.0239272321548, 2413.2136408697115)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(853.2461653287156, 2400.0980483783756)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(794.8114106855802, 2255.650385151853)
(856.9024092663541, 2411.1405480545172)
(856.9024092663541, 2411.1405480545172)
(856.9024092663541, 2411.1405480545172)
(856.9024092663541, 2411.1405480545172)
(856.9024092663541, 2411.1405480545172)
(856.9024092663541, 2411.1405480545172)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(851.1121821509826, 2393.6530439008507)
(846.5345657885653, 2377.2699003361327)
(846.5345657885653, 2377.2699003361327)
(846.5345657885653, 2377.2699003361327)
